Track Id,Track title,href,Duration (ms),Explicit,Artist IDs,Album ID
0uiBDaPkLY5YK2lRrqz3KC,SHOTS,https://api.spotify.com/v1/tracks/0uiBDaPkLY5YK2lRrqz3KC,170466,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
2B7keMmAP8OGjXOXFnHeae,PATIENCE,https://api.spotify.com/v1/tracks/2B7keMmAP8OGjXOXFnHeae,184600,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
73LgPgGhYMHNavdtZ7gW9e,I THOUGHT YOU GOT ME (feat. Benny The Butcher),https://api.spotify.com/v1/tracks/73LgPgGhYMHNavdtZ7gW9e,261666,False,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
5PB2eTXu0hPWmZEKttl7J3,FOOT ON THE GAS (feat. Devin the Dude),https://api.spotify.com/v1/tracks/5PB2eTXu0hPWmZEKttl7J3,158253,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
61ntN96uYfozEvph0xw1uh,MOMMA,https://api.spotify.com/v1/tracks/61ntN96uYfozEvph0xw1uh,194160,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
0IUgswE9wJaY4QIQZEDTKe,CIVIL WAR - Bonus,https://api.spotify.com/v1/tracks/0IUgswE9wJaY4QIQZEDTKe,144506,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
0xKBkLcF71uUQeTA7FSu4A,BEST ON EARTH (feat. BIA) - Bonus,https://api.spotify.com/v1/tracks/0xKBkLcF71uUQeTA7FSu4A,160720,True,1z7b1Pr1rSlvWRzsW3HOrS,2ZzatxW5gv1XZ0uai8TKxk,SHAKE THE SNOW GLOBE,album
6pGuOWYOFDcSgmVvFWRWSv,The Flute Song,https://api.spotify.com/v1/tracks/6pGuOWYOFDcSgmVvFWRWSv,147600,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
4dLLeoa1HtrK6BqBVzEdqH,Outlaw,https://api.spotify.com/v1/tracks/4dLLeoa1HtrK6BqBVzEdqH,222413,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
1Y1UKiNNqMpSc1HojIjJvB,Kill Them All,https://api.spotify.com/v1/tracks/1Y1UKiNNqMpSc1HojIjJvB,267133,True,1z7b1Pr1rSlvWRzsW3HOrS,48Kac3ieDtt9OSp9Fm4g9e,ZOO,album
